"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","Days","QuickSpecies","Identifier","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","X.Cover","X.Leaf","X.Green","X.Seeds","X.Forbs","Average.Height","SD.Height","CV.Height","Average.Hits.Pin","Average.Leaves.Pin","Sp.Diversity","Distance.from.mob","Closest.mob.size","Approximate.density","Cattle.density","Distance.from.herd","Closest.herd.size","Distance.from.herd.opp.sp","Closest.herd.size.opp.sp","Distance.from.opp.sp","Closest.opp.sp.size","Random.NDVI"
"7/8/21","4","DSCN4699","1","1105","0.483541805","36.87280429","PZ","0","no sun","light","no rain","Grazing","hock","","Pennisetum stramineum","Cynodon plectostachyus","Cynodon nlemfuensis","","medium","2411","2438","6","1","","1","2","","","","1","1","","","Tower Area","106.447592748","36","PZ","PZ143","2021","7","8","11","5","","","","3","263153.2872","53782","OG","OG","OG","566.602944632774","566.862102042165","0.3112","0.1692","0.84","0.734375","0.292307692307692","0","0.0153846153846154","8.04","6.64880941723153","0.826966345426807","25.3333333333333","1.80769230769231","","575.057714696006","19","5.41126806512444","14.8014097075463","575.057714696006","3","","","1640.93874640977","4","0.274013342500006"
"7/8/21","4","DSCN4701","2","1204","0.484245382","36.86640844","PZ","0","part","light","no rain","Resting","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","Microchloa kunthii","","medium","2439","2495","8","1","","","2","","","2","","","1","1","Opposite Tower Area, vigilant","165.753027468","36","PZ","PZ144","2021","7","8","12","4","Impala","","","3","262441.1452","53860.04551","LB","LB","LB","597.982898097442","608.739655302887","0.3508","0.1369","0.84","0.734375","0.292307692307692","0","0.0153846153846154","8.04","6.64880941723153","0.826966345426807","25.3333333333333","1.80769230769231","","946.46372905709","25","4.45633840657307","14.8014097075463","716.405841541755","6","","","1204.30215682328","4","0.274013342500006"
"6/4/21","1","DSCN2512","2","1251","0.462679441","36.84788225","PZ","1","full","no wind","no rain","Grazing","belly","green with some brown","Cynodon nlemfuensis","Bothriochloa insculpta","Chloris roxburghiana","Cymbopogon pospischilii","medium","2460","2490","10","1","4","","1","2","","","","2","","","","425.925247272","2","PZ","PZ17","2021","6","4","12","51","Giraffe","","","4","260377.5244","51475.32676","OG","OG","OG","19.9428735660335","29.3941831486072","0.2739","0.1548","0.84","0.81981981981982","0.447368421052632","0.036036036036036","0.0263157894736842","14.16","14.9740887313163","1.05749214204211","44.5714285714286","2.75757575757576","","","","16.8704239677409","0","21.746990767871","14","","","988.494812714113","3","0.35599110375"
"6/4/21","1","DSCN2512","2","1251","0.462679441","36.84788225","GZ","1","full","no wind","no rain","Grazing","belly","green with some brown","Cynodon nlemfuensis","Bothriochloa insculpta","Chloris roxburghiana","Cymbopogon pospischilii","medium","2460","2490","1","","","1","","","","","","","","","","425.925247272","2","GZ","GZ19","2021","6","4","12","51","Giraffe","","","4","260377.5244","51475.32676","OG","OG","OG","19.9428735660335","29.3941831486072","0.2739","0.1548","0.84","0.81981981981982","0.447368421052632","0.036036036036036","0.0263157894736842","14.16","14.9740887313163","1.05749214204211","44.5714285714286","2.75757575757576","","","","16.8704239677409","0","21.746990767871","14","","","21.746990767871","14","0.35599110375"
"6/7/21","1","DSCN2744","1","1100","0.469817537","36.85597013","PZ","0","full","light","no rain","Grazing","hock","brown with some green","Themeda triandra","Enteropogon macrostachyus","Bothriochloa insculpta","Cenchrus ciliaris","medium","2519","2558","10","1","","","2","2","","","1","1","","","Loitoiporeki Area ","631.997253552","5","PZ","PZ19","2021","6","7","11","0","","","","4","261278.3514","52264.58169","OG","OG","OG","27.6932766765851","33.2735261168227","0.3697","0.1646","0.777777777777778","0.619047619047619","0.533333333333333","0.0357142857142857","0.2","11.0740740740741","20.8122115150733","1.87936358162869","38.4761904761905","3.71428571428571","","","","7.32112738222719","0","399.737600759406","8","","","399.737600759406","8","0.348757771875001"
"6/7/21","1","DSCN2744","2","1133","0.463384325","36.84910361","PZ","0","full","light","no rain","Standing","hoof","brown with some green","Pennisetum mezzianum","Cynodon plectostachyus","Eragrostis tenuifolia","Cenchrus ciliaris","medium","2559","2572","6","1","","","2","1","","","","1","","1","Rongai Area (Old Boma 2019)","274.284514476","5","PZ","PZ20","2021","6","7","11","33","Impala","","","4","260513.5469","51553.25133","OG","OG","OG","112.334813481244","113.025072298987","0.2963","0.1675","0.84","0.81981981981982","0.447368421052632","0.036036036036036","0.0263157894736842","14.16","14.9740887313163","1.05749214204211","44.5714285714286","2.75757575757576","","","","7.32112738222719","0","125.292084373936","9","","","757.60409908158","8","0.348757771875001"
"7/8/21","3","DSCN4692","1","1246","0.495596572","36.85584544","PZ","0","part","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","","medium","2561","2625","19","3","","4","6","","","","","4","2","","Boundary Area 243","446.8835721","36","PZ","PZ136","2021","7","8","12","46","","","","3","261265.3713","55115.94955","LB","LB","LB","19.0153107954341","23.9260321323842","0.3267","0.1729","0.6","0.8","0.269230769230769","0","0.0384615384615385","3.84","3.79341534767813","0.987868580124514","16.2666666666667","1.25","","575.585169774657","25","16.8704239677409","9.15140922778398","575.585169774657","15","","","797.257021667983","4","0.274013342500006"
"6/7/21","1","DSCN2744","3","1156","0.462712747","36.84819748","PZ","0","full","medium","no rain","Grazing","hock","brown with some green","Cenchrus ciliaris","Cynodon plectostachyus","Microchloa kunthii","Chloris roxburghiana","medium","2573","2602","9","1","","","4","","","","1","3","","","Rongai Area (Old Boma 2019)","391.08715002","5","PZ","PZ21","2021","6","7","11","56","","","","4","260412.6269","51479","OG","OG","OG","17.7759492813194","40.1383120639357","0.2739","0.1548","0.84","0.81981981981982","0.447368421052632","0.036036036036036","0.0263157894736842","14.16","14.9740887313163","1.05749214204211","44.5714285714286","2.75757575757576","","","","7.32112738222719","0","125.292084373936","6","","","873.094085636898","8","0.348757771875001"
"6/7/21","1","DSCN2745","1","1213","0.469371946","36.85240759","GZ","0","full","light","no rain","Grazing","belly","brown with some green","Cymbopogon pospischilii","Cenchrus ciliaris","Bothriochloa insculpta","Chloris roxburghiana","medium","2603","2640","8","","8","","","","","","","","","","Nairoshi Area","245.891942856","5","GZ","GZ20","2021","6","7","12","13","Eland","","","4","260881.6486","52215.41831","OG","OG","OG","202.626696926062","211.453603839072","0.2854","0.1344","0.888888888888889","0.661157024793388","0.56","0.0247933884297521","0.193333333333333","10.2592592592593","10.9248925099186","1.06488121937835","35.5833333333333","2.42424242424242","","","","10.5042262440651","0","399.737600759406","10","","","399.737600759406","10","0.348757771875001"
"7/8/21","3","DSCN4692","2","1259","0.490469768","36.85673158","PZ","0","full","light","no rain","Grazing","hock","brown","Microchloa kunthii","Pennisetum stramineum","Cynodon plectostachyus","Chloris roxburghiana","medium","2626","2684","15","1","7","1","3","","","","1","1","1","","Boundary Area","684.109546764","36","PZ","PZ137","2021","7","8","12","59","","","","4","261363.8587","54548.85298","MB","MB","MB","16.3554288961302","30.9116506549288","0.3507","0.1402","0.76","0.765957446808511","0.333333333333333","0","0.0784313725490196","6.4","7.28583099813146","1.13841109345804","22.2105263157895","2.11764705882353","","0","25","14.0056349920868","22.838734333687","575.585169774657","19","","","824.979186919621","4","0.274013342500006"
"6/7/21","1","DSCN2745","2","1258","0.46055664","36.83395197","PZ","0","full","light","no rain","Grazing","belly","green with some brown","Cenchrus ciliaris","Microchloa kunthii","Cynodon plectostachyus","Pennisetum stramineum","medium","2641","2650","2","","2","","","","","","","","","","Lolakirding Area","978.28608318","5","PZ","PZ22","2021","6","7","12","58","Giraffe"," Impala","","4","258826.3064","51241","OG","OG","OG","19.9495417858492","22.9682471251018","0.3036","0.1461","0.833333333333333","0.641025641025641","0.521739130434783","0.0384615384615385","0.152173913043478","8.625","11.0564264216514","1.28190451265524","29.9","2.17391304347826","","","","4.45633840657307","0","148.396135283154","9","","","148.396135283154","9","0.348757771875001"
"6/7/21","1","DSCN2745","3","1303","0.466059446","36.83595656","GZ","0","full","light","no rain","Walking","hock","green with some brown","Microchloa kunthii","Cenchrus ciliaris","Pennisetum stramineum","Chloris roxburghiana","medium","2651","2661","3","","3","","","","","","","","","","Lolakirding Area","858.653943924","5","GZ","GZ21","2021","6","7","13","3","","","","4","259049.7069","51849.59322","MB","MB","MB","155.7180185586","157.665701317386","0.3619","0.1452","0.833333333333333","0.641025641025641","0.521739130434783","0.0384615384615385","0.152173913043478","8.625","11.0564264216514","1.28190451265524","29.9","2.17391304347826","","","","7.0028174960434","0","595.152273571716","8","","","595.152273571716","8","0.348757771875001"
"6/7/21","1","DSCN2746","1","1314","0.470322378","36.83921785","PZ","0","full","light","no rain","Grazing","belly","brown with some green","Eragrostis racemosa","Pennisetum stramineum","Pennisetum mezzianum","Chloris roxburghiana","medium","2662","2678","8","1","","1","3","","","","2","1","","","Ngaremata Dam Area ","507.459519084","5","PZ","PZ23","2021","6","7","13","14","","","","4","259413","52321","LB","LB","OG","38.375809383653","50.4960401002557","0.2926","0.131","0.833333333333333","0.689189189189189","0.258278145695364","0.0202702702702703","0.0198675496688742","33.25","22.0853089080777","0.664219816784293","94.9","3","","","","3.5014087480217","0","595.152273571716","3","","","595.152273571716","3","0.348757771875001"
"6/7/21","1","DSCN2746","2","1326","0.482998215","36.82700266","GZ","0","full","medium","no rain","Standing","hock","brown with some green","Pennisetum stramineum","Cynodon plectostachyus","Microchloa kunthii","Pennisetum stramineum","medium","2679","2687","2","","2","","","","","","","","","","Ngaremata Dam Area ","607.043358264","5","GZ","GZ22","2021","6","7","13","26","","","","4","258053.2696","53723.49866","OG","OG","OG","193.34475645263","197.124090466666","0.3577","0.2149","0.88","0.840579710144927","0.267605633802817","0.0289855072463768","0.028169014084507","8.12","7.75843626856168","0.955472446867203","24.9090909090909","2.23076923076923","","","","0.636619772367581","0","1953.42500546756","8","","","1953.42500546756","8","0.348757771875001"
"7/8/21","3","DSCN4692","3","1324","0.494555113","36.8629303","PZ","1","full","light","no rain","Standing","hock","brown","Pennisetum stramineum","Cynodon plectostachyus","","","thick","2685","2717","6","","","","","","","","","","","","","250.881807876","36","PZ","PZ138","2021","7","8","13","24","Impala","","","2","262054.225","55000.5","LB","LB","LB","18.7986262703357","29.9204636887027","0.3238","0.1524","0.64","0.925925925925926","0.393939393939394","0","0.181818181818182","4.4","6.98808509774554","1.58820115857853","17.875","1.5625","","578.366366872485","30","14.0056349920868","8.11690209768666","797.257021667983","19","","","","","0.274013342500006"
"7/8/21","3","DSCN4692","3","1324","0.494555113","36.8629303","GZ","1","full","light","no rain","Standing","hock","brown","Pennisetum stramineum","Cynodon plectostachyus","","","thick","2685","2717","4","","","","2","","","","","","","2","","250.881807876","36","GZ","GZ103","2021","7","8","13","24","Impala","","","2","262054.225","55000.5","LB","LB","LB","18.7986262703357","29.9204636887027","0.3238","0.1524","0.64","0.925925925925926","0.393939393939394","0","0.181818181818182","4.4","6.98808509774554","1.58820115857853","17.875","1.5625","","578.366366872485","30","14.0056349920868","8.11690209768666","797.257021667983","19","","","797.257021667983","19","0.274013342500006"
"6/7/21","1","DSCN2746","3","1404","0.460702646","36.83262721","GZ","0","full","light","no rain","Grazing","hock","brown with some green","Cenchrus ciliaris","Cynodon plectostachyus","Microchloa kunthii","Harpachne schimperi ","medium","2688","2739","9","","","2","","3","4","","","","","","Lolakirding Area","1123.77077274","5","GZ","GZ23","2021","6","7","14","4","Impala","","","4","258678.7966","51257.19481","OG","OG","OG","61.9231711539577","75.3728230795601","0.3036","0.1461","0.833333333333333","0.641025641025641","0.521739130434783","0.0384615384615385","0.152173913043478","8.625","11.0564264216514","1.28190451265524","29.9","2.17391304347826","","","","4.45633840657307","0","148.396135283154","2","","","148.396135283154","2","0.348757771875001"
"6/11/21","2","DSCN6467","1","1049","0.468179402","36.85649734","PZ","0","full","light","no rain","Grazing","hock","green with some brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","","medium","2762","2799","15","2","","","5","2","","1","1","3","1","","","629.03175888","9","PZ","PZ39","2021","6","11","10","49","Impala","","","3","261337","52083.37307","OG","OG","OG","155.408486839759","157.724758220499","0.2913","0.1584","0.777777777777778","0.619047619047619","0.533333333333333","0.0357142857142857","0.2","11.0740740740741","20.8122115150733","1.87936358162869","38.4761904761905","3.71428571428571","","3515.71554252064","240","4.77464829275686","0","2840.37333430659","8","","","3340.83036306137","2","0.339113329375002"
"7/9/21","1","DSCN3012","2","1035","0.442342876","36.84577471","PZ","0","no sun","no wind","no rain","Grazing","belly","brown","Pennisetum stramineum","Cynodon plectostachyus","Cenchrus ciliaris","Cymbopogon pospischilii","thick","2768","2811","17","1","8","","2","","","","","","2","","","478.285445316","37","PZ","PZ145","2021","7","9","10","35","Giraffe","","","4","260142.1769","49226","LB","LB","MB","22.4449630739425","27.5717007034025","0.3238","0.1652","0.48","0.653846153846154","0.346153846153846","0.0384615384615385","0","4.68","6.18950725017751","1.32254428422596","23.8333333333333","1.54545454545455","","2358.34165848551","25","7.32112738222719","0","728.547368416788","6","","","3333.53753578688","10","0.271602231875006"
"6/11/21","2","DSCN6467","2","1112","0.487034912","36.83918047","PZ","0","full","light","no rain","Standing","hoof","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","Pennisetum mezzianum","light","2800","2820","8","1","","","2","2","","1","","1","1","","","446.414514756","9","PZ","PZ40","2021","6","11","11","12","Giraffe","","","4","259409.424","54169.55893","LB","LB","MB","22.3821349476537","25.3237905872097","0.3021","0.1632","0.76","0.683333333333333","0.215384615384615","0","0.0769230769230769","10.12","14.9201206429439","1.47432022163477","33.4736842105263","1.95238095238095","","1224.96480251424","240","3.18309886183791","19.0985931710274","698.974846500758","2","","","698.974846500758","2","0.339113329375002"
"7/9/21","1","DSCN3012","3","1059","0.447485925","36.84168707","PZ","0","no sun","medium","no rain","Standing","hock","brown with some green","Pennisetum mezzianum","Pennisetum stramineum","Cynodon dactylon","Cynodon plectostachyus","medium","2812","2842","6","1","","3","1","","","","","1","","","Woundmarks on thigh of 3-6 month old","157.489458756","37","PZ","PZ146","2021","7","9","10","59","","","","4","259687.1821","49795","OG","OG","OG","64.9499127842514","67.5333287164126","0.3176","0.1858","0.48","0.653846153846154","0.346153846153846","0.0384615384615385","0","4.68","6.18950725017751","1.32254428422596","23.8333333333333","1.54545454545455","","1649.5320337935","260","7.32112738222719","53.6352158219687","728.547368416788","17","","","3108.26694237272","10","0.271602231875006"
